,id,authors,title,categories,abstract,versions,first_category,v1_date,LM_related_terms,mentions_LM_keyword,cluster,domains,industry,academic,above_pred_female_threshold,inferred_female_frac_nqg_uncertainty_threshold_0.100,citationCount,percentile_rank_in_3_month_window,percentile_rank_in_12_month_window,n_authors,percentile_rank_in_6_month_window
8584,arXiv:2208.03299,"['Gautier Izacard', 'Patrick Lewis', 'Maria Lomeli', 'Lucas Hosseini', 'Fabio Petroni', 'Timo Schick', 'Jane Dwivedi-Yu', 'Armand Joulin', 'Sebastian Riedel', 'Edouard Grave']",Atlas: Few-shot Learning with Retrieval Augmented Language Models,['cs.CL'],"  Large language models have shown impressive few-shot results on a wide range
of tasks. However, when knowledge is key for such results, as is the case for
tasks such as question answering and fact checking, massive parameter counts to
store knowledge seem to be needed. Retrieval augmented models are known to
excel at knowledge intensive tasks without the need for as many parameters, but
it is unclear whether they work in few-shot settings. In this work we present
Atlas, a carefully designed and pre-trained retrieval augmented language model
able to learn knowledge intensive tasks with very few training examples. We
perform evaluations on a wide range of tasks, including MMLU, KILT and
NaturalQuestions, and study the impact of the content of the document index,
showing that it can easily be updated. Notably, Atlas reaches over 42% accuracy
on Natural Questions using only 64 examples, outperforming a 540B parameters
model by 3% despite having 50x fewer parameters.
","[{'version': 'v1', 'created': 'Fri, 5 Aug 2022 17:39:22 GMT'}, {'version': 'v2', 'created': 'Mon, 8 Aug 2022 15:01:33 GMT'}, {'version': 'v3', 'created': 'Wed, 16 Nov 2022 16:38:18 GMT'}]",cs.CL,2022-08-05 17:39:22,"['language model', 'large language model']",True,Knowledge Graphs and Commonsense,['fb.com'],True,False,False,0.2,160.0,0.9986244841815681,0.9861530715005036,10,0.9927699954812472
9020,arXiv:2209.14375,"['Amelia Glaese', 'Nat McAleese', 'Maja Trębacz', 'John Aslanides', 'Vlad Firoiu', 'Timo Ewalds', 'Maribeth Rauh', 'Laura Weidinger', 'Martin Chadwick', 'Phoebe Thacker', 'Lucy Campbell-Gillingham', 'Jonathan Uesato', 'Po-Sen Huang', 'Ramona Comanescu', 'Fan Yang', 'Abigail See', 'Sumanth Dathathri', 'Rory Greig', 'Charlie Chen', 'Doug Fritz', 'Jaume Sanchez Elias', 'Richard Green', 'Soňa Mokrá', 'Nicholas Fernando', 'Boxi Wu', 'Rachel Foley', 'Susannah Young', 'Iason Gabriel', 'William Isaac', 'John Mellor', 'Demis Hassabis', 'Koray Kavukcuoglu', 'Lisa Anne Hendricks', 'Geoffrey Irving']",Improving alignment of dialogue agents via targeted human judgements,"['cs.LG', 'cs.CL']","  We present Sparrow, an information-seeking dialogue agent trained to be more
helpful, correct, and harmless compared to prompted language model baselines.
We use reinforcement learning from human feedback to train our models with two
new additions to help human raters judge agent behaviour. First, to make our
agent more helpful and harmless, we break down the requirements for good
dialogue into natural language rules the agent should follow, and ask raters
about each rule separately. We demonstrate that this breakdown enables us to
collect more targeted human judgements of agent behaviour and allows for more
efficient rule-conditional reward models. Second, our agent provides evidence
from sources supporting factual claims when collecting preference judgements
over model statements. For factual questions, evidence provided by Sparrow
supports the sampled response 78% of the time. Sparrow is preferred more often
than baselines while being more resilient to adversarial probing by humans,
violating our rules only 8% of the time when probed. Finally, we conduct
extensive analyses showing that though our model learns to follow our rules it
can exhibit distributional biases.
","[{'version': 'v1', 'created': 'Wed, 28 Sep 2022 19:04:43 GMT'}]",cs.LG,2022-09-28 19:04:43,['language model'],True,Dialogue & Conversational AI,['deepmind.com'],True,False,False,0.4444444444,151.0,0.9972489683631361,0.9848942598187311,34,0.9918662449164031
8633,arXiv:2208.07339,"['Tim Dettmers', 'Mike Lewis', 'Younes Belkada', 'Luke Zettlemoyer']",LLM.int8(): 8-bit Matrix Multiplication for Transformers at Scale,"['cs.LG', 'cs.AI']","  Large language models have been widely adopted but require significant GPU
memory for inference. We develop a procedure for Int8 matrix multiplication for
feed-forward and attention projection layers in transformers, which cut the
memory needed for inference by half while retaining full precision performance.
With our method, a 175B parameter 16/32-bit checkpoint can be loaded, converted
to Int8, and used immediately without performance degradation. This is made
possible by understanding and working around properties of highly systematic
emergent features in transformer language models that dominate attention and
transformer predictive performance. To cope with these features, we develop a
two-part quantization procedure, LLM.int8(). We first use vector-wise
quantization with separate normalization constants for each inner product in
the matrix multiplication, to quantize most of the features. However, for the
emergent outliers, we also include a new mixed-precision decomposition scheme,
which isolates the outlier feature dimensions into a 16-bit matrix
multiplication while still more than 99.9% of values are multiplied in 8-bit.
Using LLM.int8(), we show empirically it is possible to perform inference in
LLMs with up to 175B parameters without any performance degradation. This
result makes such models much more accessible, for example making it possible
to use OPT-175B/BLOOM on a single server with consumer GPUs. We open-source our
software.
","[{'version': 'v1', 'created': 'Mon, 15 Aug 2022 17:08:50 GMT'}, {'version': 'v2', 'created': 'Thu, 10 Nov 2022 18:14:31 GMT'}]",cs.LG,2022-08-15 17:08:50,"['language model', 'large language model']",True,Efficiency & Performance,[],False,False,False,0.0,141.0,0.9958734525447043,0.9841389728096677,4,0.9909624943515589
8410,arXiv:2207.05221,"['Saurav Kadavath', 'Tom Conerly', 'Amanda Askell', 'Tom Henighan', 'Dawn Drain', 'Ethan Perez', 'Nicholas Schiefer', 'Zac Hatfield-Dodds', 'Nova DasSarma', 'Eli Tran-Johnson', 'Scott Johnston', 'Sheer El-Showk', 'Andy Jones', 'Nelson Elhage', 'Tristan Hume', 'Anna Chen', 'Yuntao Bai', 'Sam Bowman', 'Stanislav Fort', 'Deep Ganguli', 'Danny Hernandez', 'Josh Jacobson', 'Jackson Kernion', 'Shauna Kravec', 'Liane Lovitt', 'Kamal Ndousse', 'Catherine Olsson', 'Sam Ringer', 'Dario Amodei', 'Tom Brown', 'Jack Clark', 'Nicholas Joseph', 'Ben Mann', 'Sam McCandlish', 'Chris Olah', 'Jared Kaplan']",Language Models (Mostly) Know What They Know,"['cs.CL', 'cs.AI', 'cs.LG']","  We study whether language models can evaluate the validity of their own
claims and predict which questions they will be able to answer correctly. We
first show that larger models are well-calibrated on diverse multiple choice
and true/false questions when they are provided in the right format. Thus we
can approach self-evaluation on open-ended sampling tasks by asking models to
first propose answers, and then to evaluate the probability ""P(True)"" that
their answers are correct. We find encouraging performance, calibration, and
scaling for P(True) on a diverse array of tasks. Performance at self-evaluation
further improves when we allow models to consider many of their own samples
before predicting the validity of one specific possibility. Next, we
investigate whether models can be trained to predict ""P(IK)"", the probability
that ""I know"" the answer to a question, without reference to any particular
proposed answer. Models perform well at predicting P(IK) and partially
generalize across tasks, though they struggle with calibration of P(IK) on new
tasks. The predicted P(IK) probabilities also increase appropriately in the
presence of relevant source materials in the context, and in the presence of
hints towards the solution of mathematical word problems. We hope these
observations lay the groundwork for training more honest models, and for
investigating how honesty generalizes to cases where models are trained on
objectives other than the imitation of human writing.
","[{'version': 'v1', 'created': 'Mon, 11 Jul 2022 22:59:39 GMT'}, {'version': 'v2', 'created': 'Wed, 13 Jul 2022 18:36:41 GMT'}, {'version': 'v3', 'created': 'Sat, 16 Jul 2022 15:24:01 GMT'}, {'version': 'v4', 'created': 'Mon, 21 Nov 2022 16:38:35 GMT'}]",cs.CL,2022-07-11 22:59:39,['language model'],True,Interpretability & Reasoning,['anthropic.com'],True,False,False,0.2258064516,125.0,0.9944979367262724,0.9828801611278952,36,0.9896068685042928
9422,arXiv:2210.11416,"['Hyung Won Chung', 'Le Hou', 'Shayne Longpre', 'Barret Zoph', 'Yi Tay', 'William Fedus', 'Yunxuan Li', 'Xuezhi Wang', 'Mostafa Dehghani', 'Siddhartha Brahma', 'Albert Webson', 'Shixiang Shane Gu', 'Zhuyun Dai', 'Mirac Suzgun', 'Xinyun Chen', 'Aakanksha Chowdhery', 'Alex Castro-Ros', 'Marie Pellat', 'Kevin Robinson', 'Dasha Valter', 'Sharan Narang', 'Gaurav Mishra', 'Adams Yu', 'Vincent Zhao', 'Yanping Huang', 'Andrew Dai', 'Hongkun Yu', 'Slav Petrov', 'Ed H. Chi', 'Jeff Dean', 'Jacob Devlin', 'Adam Roberts', 'Denny Zhou', 'Quoc V. Le', 'Jason Wei']",Scaling Instruction-Finetuned Language Models,"['cs.LG', 'cs.CL']","  Finetuning language models on a collection of datasets phrased as
instructions has been shown to improve model performance and generalization to
unseen tasks. In this paper we explore instruction finetuning with a particular
focus on (1) scaling the number of tasks, (2) scaling the model size, and (3)
finetuning on chain-of-thought data. We find that instruction finetuning with
the above aspects dramatically improves performance on a variety of model
classes (PaLM, T5, U-PaLM), prompting setups (zero-shot, few-shot, CoT), and
evaluation benchmarks (MMLU, BBH, TyDiQA, MGSM, open-ended generation). For
instance, Flan-PaLM 540B instruction-finetuned on 1.8K tasks outperforms PALM
540B by a large margin (+9.4% on average). Flan-PaLM 540B achieves
state-of-the-art performance on several benchmarks, such as 75.2% on five-shot
MMLU. We also publicly release Flan-T5 checkpoints, which achieve strong
few-shot performance even compared to much larger models, such as PaLM 62B.
Overall, instruction finetuning is a general method for improving the
performance and usability of pretrained language models.
","[{'version': 'v1', 'created': 'Thu, 20 Oct 2022 16:58:32 GMT'}, {'version': 'v2', 'created': 'Fri, 21 Oct 2022 17:46:04 GMT'}, {'version': 'v3', 'created': 'Wed, 16 Nov 2022 09:44:42 GMT'}, {'version': 'v4', 'created': 'Wed, 23 Nov 2022 02:11:56 GMT'}, {'version': 'v5', 'created': 'Tue, 6 Dec 2022 21:39:48 GMT'}]",cs.LG,2022-10-20 16:58:32,"['pretrained language model', 'language model', 'PaLM']",True,Fine-Tuning & Domain Adaptation,[],False,False,False,0.18518518520000002,580.0,0.9966352624495289,0.9954682779456193,35,0.9977406235878897
9789,arXiv:2211.05100,"['BigScience Workshop', ':', 'Teven Le Scao', 'Angela Fan', 'Christopher Akiki', 'Ellie Pavlick', 'Suzana Ilić', 'Daniel Hesslow', 'Roman Castagné', 'Alexandra Sasha Luccioni', 'François Yvon', 'Matthias Gallé', 'Jonathan Tow', 'Alexander M. Rush', 'Stella Biderman', 'Albert Webson', 'Pawan Sasanka Ammanamanchi', 'Thomas Wang', 'Benoît Sagot', 'Niklas Muennighoff', 'Albert Villanova del Moral', 'Olatunji Ruwase', 'Rachel Bawden', 'Stas Bekman', 'Angelina McMillan-Major', 'Iz Beltagy', 'Huu Nguyen', 'Lucile Saulnier', 'Samson Tan', 'Pedro Ortiz Suarez', 'Victor Sanh', 'Hugo Laurençon', 'Yacine Jernite', 'Julien Launay', 'Margaret Mitchell', 'Colin Raffel', 'Aaron Gokaslan', 'Adi Simhi', 'Aitor Soroa', 'Alham Fikri Aji', 'Amit Alfassy', 'Anna Rogers', 'Ariel Kreisberg Nitzav', 'Canwen Xu', 'Chenghao Mou', 'Chris Emezue', 'Christopher Klamm', 'Colin Leong', 'Daniel van Strien', 'David Ifeoluwa Adelani', 'Dragomir Radev', 'Eduardo González Ponferrada', 'Efrat Levkovizh', 'Ethan Kim', 'Eyal Bar Natan', 'Francesco De Toni', 'Gérard Dupont', 'Germán Kruszewski', 'Giada Pistilli', 'Hady Elsahar', 'Hamza Benyamina', 'Hieu Tran', 'Ian Yu', 'Idris Abdulmumin', 'Isaac Johnson', 'Itziar Gonzalez-Dios', 'Javier de la Rosa', 'Jenny Chim', 'Jesse Dodge', 'Jian Zhu', 'Jonathan Chang', 'Jörg Frohberg', 'Joseph Tobing', 'Joydeep Bhattacharjee', 'Khalid Almubarak', 'Kimbo Chen', 'Kyle Lo', 'Leandro Von Werra', 'Leon Weber', 'Long Phan', 'Loubna Ben allal', 'Ludovic Tanguy', 'Manan Dey', 'Manuel Romero Muñoz', 'Maraim Masoud', 'María Grandury', 'Mario Šaško', 'Max Huang', 'Maximin Coavoux', 'Mayank Singh', 'Mike Tian-Jian Jiang', 'Minh Chien Vu', 'Mohammad A. Jauhar', 'Mustafa Ghaleb', 'Nishant Subramani', 'Nora Kassner', 'Nurulaqilla Khamis', 'Olivier Nguyen', 'Omar Espejel', 'Ona de Gibert', 'Paulo Villegas', 'Peter Henderson', 'Pierre Colombo', 'Priscilla Amuok', 'Quentin Lhoest', 'Rheza Harliman', 'Rishi Bommasani', 'Roberto Luis López', 'Rui Ribeiro', 'Salomey Osei', 'Sampo Pyysalo', 'Sebastian Nagel', 'Shamik Bose', 'Shamsuddeen Hassan Muhammad', 'Shanya Sharma', 'Shayne Longpre', 'Somaieh Nikpoor', 'Stanislav Silberberg', 'Suhas Pai', 'Sydney Zink', 'Tiago Timponi Torrent', 'Timo Schick', 'Tristan Thrush', 'Valentin Danchev', 'Vassilina Nikoulina', 'Veronika Laippala', 'Violette Lepercq', 'Vrinda Prabhu', 'Zaid Alyafeai', 'Zeerak Talat', 'Arun Raja', 'Benjamin Heinzerling', 'Chenglei Si', 'Davut Emre Taşar', 'Elizabeth Salesky', 'Sabrina J. Mielke', 'Wilson Y. Lee', 'Abheesht Sharma', 'Andrea Santilli', 'Antoine Chaffin', 'Arnaud Stiegler', 'Debajyoti Datta', 'Eliza Szczechla', 'Gunjan Chhablani', 'Han Wang', 'Harshit Pandey', 'Hendrik Strobelt', 'Jason Alan Fries', 'Jos Rozen', 'Leo Gao', 'Lintang Sutawika', 'M Saiful Bari', 'Maged S. Al-shaibani', 'Matteo Manica', 'Nihal Nayak', 'Ryan Teehan', 'Samuel Albanie', 'Sheng Shen', 'Srulik Ben-David', 'Stephen H. Bach', 'Taewoon Kim', 'Tali Bers', 'Thibault Fevry', 'Trishala Neeraj', 'Urmish Thakker', 'Vikas Raunak', 'Xiangru Tang', 'Zheng-Xin Yong', 'Zhiqing Sun', 'Shaked Brody', 'Yallow Uri', 'Hadar Tojarieh', 'Adam Roberts', 'Hyung Won Chung', 'Jaesung Tae', 'Jason Phang', 'Ofir Press', 'Conglong Li', 'Deepak Narayanan', 'Hatim Bourfoune', 'Jared Casper', 'Jeff Rasley', 'Max Ryabinin', 'Mayank Mishra', 'Minjia Zhang', 'Mohammad Shoeybi', 'Myriam Peyrounette', 'Nicolas Patry', 'Nouamane Tazi', 'Omar Sanseviero', 'Patrick von Platen', 'Pierre Cornette', 'Pierre François Lavallée', 'Rémi Lacroix', 'Samyam Rajbhandari', 'Sanchit Gandhi', 'Shaden Smith', 'Stéphane Requena', 'Suraj Patil', 'Tim Dettmers', 'Ahmed Baruwa', 'Amanpreet Singh', 'Anastasia Cheveleva', 'Anne-Laure Ligozat', 'Arjun Subramonian', 'Aurélie Névéol', 'Charles Lovering', 'Dan Garrette', 'Deepak Tunuguntla', 'Ehud Reiter', 'Ekaterina Taktasheva', 'Ekaterina Voloshina', 'Eli Bogdanov', 'Genta Indra Winata', 'Hailey Schoelkopf', 'Jan-Christoph Kalo', 'Jekaterina Novikova', 'Jessica Zosa Forde', 'Jordan Clive', 'Jungo Kasai', 'Ken Kawamura', 'Liam Hazan', 'Marine Carpuat', 'Miruna Clinciu', 'Najoung Kim', 'Newton Cheng', 'Oleg Serikov', 'Omer Antverg', 'Oskar van der Wal', 'Rui Zhang', 'Ruochen Zhang', 'Sebastian Gehrmann', 'Shachar Mirkin', 'Shani Pais', 'Tatiana Shavrina', 'Thomas Scialom', 'Tian Yun', 'Tomasz Limisiewicz', 'Verena Rieser', 'Vitaly Protasov', 'Vladislav Mikhailov', 'Yada Pruksachatkun', 'Yonatan Belinkov', 'Zachary Bamberger', 'Zdeněk Kasner', 'Alice Rueda', 'Amanda Pestana', 'Amir Feizpour', 'Ammar Khan', 'Amy Faranak', 'Ana Santos', 'Anthony Hevia', 'Antigona Unldreaj', 'Arash Aghagol', 'Arezoo Abdollahi', 'Aycha Tammour', 'Azadeh HajiHosseini', 'Bahareh Behroozi', 'Benjamin Ajibade', 'Bharat Saxena', 'Carlos Muñoz Ferrandis', 'Daniel McDuff', 'Danish Contractor', 'David Lansky', 'Davis David', 'Douwe Kiela', 'Duong A. Nguyen', 'Edward Tan', 'Emi Baylor', 'Ezinwanne Ozoani', 'Fatima Mirza', 'Frankline Ononiwu', 'Habib Rezanejad', 'Hessie Jones', 'Indrani Bhattacharya', 'Irene Solaiman', 'Irina Sedenko', 'Isar Nejadgholi', 'Jesse Passmore', 'Josh Seltzer', 'Julio Bonis Sanz', 'Livia Dutra', 'Mairon Samagaio', 'Maraim Elbadri', 'Margot Mieskes', 'Marissa Gerchick', 'Martha Akinlolu', 'Michael McKenna', 'Mike Qiu', 'Muhammed Ghauri', 'Mykola Burynok', 'Nafis Abrar', 'Nazneen Rajani', 'Nour Elkott', 'Nour Fahmy', 'Olanrewaju Samuel', 'Ran An', 'Rasmus Kromann', 'Ryan Hao', 'Samira Alizadeh', 'Sarmad Shubber', 'Silas Wang', 'Sourav Roy', 'Sylvain Viguier', 'Thanh Le', 'Tobi Oyebade', 'Trieu Le', 'Yoyo Yang', 'Zach Nguyen', 'Abhinav Ramesh Kashyap', 'Alfredo Palasciano', 'Alison Callahan', 'Anima Shukla', 'Antonio Miranda-Escalada', 'Ayush Singh', 'Benjamin Beilharz', 'Bo Wang', 'Caio Brito', 'Chenxi Zhou', 'Chirag Jain', 'Chuxin Xu', 'Clémentine Fourrier', 'Daniel León Periñán', 'Daniel Molano', 'Dian Yu', 'Enrique Manjavacas', 'Fabio Barth', 'Florian Fuhrimann', 'Gabriel Altay', 'Giyaseddin Bayrak', 'Gully Burns', 'Helena U. Vrabec', 'Imane Bello', 'Ishani Dash', 'Jihyun Kang', 'John Giorgi', 'Jonas Golde', 'Jose David Posada', 'Karthik Rangasai Sivaraman', 'Lokesh Bulchandani', 'Lu Liu', 'Luisa Shinzato', 'Madeleine Hahn de Bykhovetz', 'Maiko Takeuchi', 'Marc Pàmies', 'Maria A Castillo', 'Marianna Nezhurina', 'Mario Sänger', 'Matthias Samwald', 'Michael Cullan', 'Michael Weinberg', 'Michiel De Wolf', 'Mina Mihaljcic', 'Minna Liu', 'Moritz Freidank', 'Myungsun Kang', 'Natasha Seelam', 'Nathan Dahlberg', 'Nicholas Michio Broad', 'Nikolaus Muellner', 'Pascale Fung', 'Patrick Haller', 'Ramya Chandrasekhar', 'Renata Eisenberg', 'Robert Martin', 'Rodrigo Canalli', 'Rosaline Su', 'Ruisi Su', 'Samuel Cahyawijaya', 'Samuele Garda', 'Shlok S Deshmukh', 'Shubhanshu Mishra', 'Sid Kiblawi', 'Simon Ott', 'Sinee Sang-aroonsiri', 'Srishti Kumar', 'Stefan Schweter', 'Sushil Bharati', 'Tanmay Laud', 'Théo Gigant', 'Tomoya Kainuma', 'Wojciech Kusa', 'Yanis Labrak', 'Yash Shailesh Bajaj', 'Yash Venkatraman', 'Yifan Xu', 'Yingxin Xu', 'Yu Xu', 'Zhe Tan', 'Zhongli Xie', 'Zifan Ye', 'Mathilde Bras', 'Younes Belkada', 'Thomas Wolf']",BLOOM: A 176B-Parameter Open-Access Multilingual Language Model,['cs.CL'],"  Large language models (LLMs) have been shown to be able to perform new tasks
based on a few demonstrations or natural language instructions. While these
capabilities have led to widespread adoption, most LLMs are developed by
resource-rich organizations and are frequently kept from the public. As a step
towards democratizing this powerful technology, we present BLOOM, a
176B-parameter open-access language model designed and built thanks to a
collaboration of hundreds of researchers. BLOOM is a decoder-only Transformer
language model that was trained on the ROOTS corpus, a dataset comprising
hundreds of sources in 46 natural and 13 programming languages (59 in total).
We find that BLOOM achieves competitive performance on a wide variety of
benchmarks, with stronger results after undergoing multitask prompted
finetuning. To facilitate future research and applications using LLMs, we
publicly release our models and code under the Responsible AI License.
","[{'version': 'v1', 'created': 'Wed, 9 Nov 2022 18:48:09 GMT'}, {'version': 'v2', 'created': 'Sun, 11 Dec 2022 01:09:36 GMT'}, {'version': 'v3', 'created': 'Mon, 13 Mar 2023 15:55:30 GMT'}, {'version': 'v4', 'created': 'Tue, 27 Jun 2023 09:57:58 GMT'}]",cs.CL,2022-11-09 18:48:09,"['language model', 'large language model']",True,Translation & Low-Resource Languages,['googlegroups.com'],False,False,False,0.2826086957,576.0,0.9959623149394348,0.9952165156092648,394,0.9972887483054677
10450,arXiv:2212.10560,"['Yizhong Wang', 'Yeganeh Kordi', 'Swaroop Mishra', 'Alisa Liu', 'Noah A. Smith', 'Daniel Khashabi', 'Hannaneh Hajishirzi']",Self-Instruct: Aligning Language Models with Self-Generated Instructions,"['cs.CL', 'cs.AI']","  Large ""instruction-tuned"" language models (i.e., finetuned to respond to
instructions) have demonstrated a remarkable ability to generalize zero-shot to
new tasks. Nevertheless, they depend heavily on human-written instruction data
that is often limited in quantity, diversity, and creativity, therefore
hindering the generality of the tuned model. We introduce Self-Instruct, a
framework for improving the instruction-following capabilities of pretrained
language models by bootstrapping off their own generations. Our pipeline
generates instructions, input, and output samples from a language model, then
filters invalid or similar ones before using them to finetune the original
model. Applying our method to the vanilla GPT3, we demonstrate a 33% absolute
improvement over the original model on Super-NaturalInstructions, on par with
the performance of InstructGPT-001, which was trained with private user data
and human annotations. For further evaluation, we curate a set of
expert-written instructions for novel tasks, and show through human evaluation
that tuning GPT3 with Self-Instruct outperforms using existing public
instruction datasets by a large margin, leaving only a 5% absolute gap behind
InstructGPT-001. Self-Instruct provides an almost annotation-free method for
aligning pre-trained language models with instructions, and we release our
large synthetic dataset to facilitate future studies on instruction tuning. Our
code and data are available at https://github.com/yizhongw/self-instruct.
","[{'version': 'v1', 'created': 'Tue, 20 Dec 2022 18:59:19 GMT'}, {'version': 'v2', 'created': 'Thu, 25 May 2023 23:50:07 GMT'}]",cs.CL,2022-12-20 18:59:19,['language model'],True,Fine-Tuning & Domain Adaptation,['washington.edu'],False,True,True,0.6000000000000001,316.0,0.9952893674293405,0.9916918429003021,7,0.9968368730230457
9898,arXiv:2211.09110,"['Percy Liang', 'Rishi Bommasani', 'Tony Lee', 'Dimitris Tsipras', 'Dilara Soylu', 'Michihiro Yasunaga', 'Yian Zhang', 'Deepak Narayanan', 'Yuhuai Wu', 'Ananya Kumar', 'Benjamin Newman', 'Binhang Yuan', 'Bobby Yan', 'Ce Zhang', 'Christian Cosgrove', 'Christopher D. Manning', 'Christopher Ré', 'Diana Acosta-Navas', 'Drew A. Hudson', 'Eric Zelikman', 'Esin Durmus', 'Faisal Ladhak', 'Frieda Rong', 'Hongyu Ren', 'Huaxiu Yao', 'Jue Wang', 'Keshav Santhanam', 'Laurel Orr', 'Lucia Zheng', 'Mert Yuksekgonul', 'Mirac Suzgun', 'Nathan Kim', 'Neel Guha', 'Niladri Chatterji', 'Omar Khattab', 'Peter Henderson', 'Qian Huang', 'Ryan Chi', 'Sang Michael Xie', 'Shibani Santurkar', 'Surya Ganguli', 'Tatsunori Hashimoto', 'Thomas Icard', 'Tianyi Zhang', 'Vishrav Chaudhary', 'William Wang', 'Xuechen Li', 'Yifan Mai', 'Yuhui Zhang', 'Yuta Koreeda']",Holistic Evaluation of Language Models,"['cs.CL', 'cs.AI', 'cs.LG']","  Language models (LMs) are becoming the foundation for almost all major
language technologies, but their capabilities, limitations, and risks are not
well understood. We present Holistic Evaluation of Language Models (HELM) to
improve the transparency of language models. First, we taxonomize the vast
space of potential scenarios (i.e. use cases) and metrics (i.e. desiderata)
that are of interest for LMs. Then we select a broad subset based on coverage
and feasibility, noting what's missing or underrepresented (e.g. question
answering for neglected English dialects, metrics for trustworthiness). Second,
we adopt a multi-metric approach: We measure 7 metrics (accuracy, calibration,
robustness, fairness, bias, toxicity, and efficiency) for each of 16 core
scenarios when possible (87.5% of the time). This ensures metrics beyond
accuracy don't fall to the wayside, and that trade-offs are clearly exposed. We
also perform 7 targeted evaluations, based on 26 targeted scenarios, to analyze
specific aspects (e.g. reasoning, disinformation). Third, we conduct a
large-scale evaluation of 30 prominent language models (spanning open,
limited-access, and closed models) on all 42 scenarios, 21 of which were not
previously used in mainstream LM evaluation. Prior to HELM, models on average
were evaluated on just 17.9% of the core HELM scenarios, with some prominent
models not sharing a single scenario in common. We improve this to 96.0%: now
all 30 models have been densely benchmarked on the same core scenarios and
metrics under standardized conditions. Our evaluation surfaces 25 top-level
findings. For full transparency, we release all raw model prompts and
completions publicly for further analysis, as well as a general modular
toolkit. We intend for HELM to be a living benchmark for the community,
continuously updated with new scenarios, metrics, and models.
","[{'version': 'v1', 'created': 'Wed, 16 Nov 2022 18:51:34 GMT'}]",cs.CL,2022-11-16 18:51:34,['language model'],True,Applications and Benchmark Evaluations,['stanford.edu'],False,True,False,0.2258064516,238.0,0.9946164199192463,0.990055387713998,50,0.9963849977406236
9096,arXiv:2210.02414,"['Aohan Zeng', 'Xiao Liu', 'Zhengxiao Du', 'Zihan Wang', 'Hanyu Lai', 'Ming Ding', 'Zhuoyi Yang', 'Yifan Xu', 'Wendi Zheng', 'Xiao Xia', 'Weng Lam Tam', 'Zixuan Ma', 'Yufei Xue', 'Jidong Zhai', 'Wenguang Chen', 'Peng Zhang', 'Yuxiao Dong', 'Jie Tang']",GLM-130B: An Open Bilingual Pre-trained Model,"['cs.CL', 'cs.AI', 'cs.LG']","  We introduce GLM-130B, a bilingual (English and Chinese) pre-trained language
model with 130 billion parameters. It is an attempt to open-source a 100B-scale
model at least as good as GPT-3 and unveil how models of such a scale can be
successfully pre-trained. Over the course of this effort, we face numerous
unexpected technical and engineering challenges, particularly on loss spikes
and disconvergence. In this paper, we introduce the training process of
GLM-130B including its design choices, training strategies for both efficiency
and stability, and engineering efforts. The resultant GLM-130B model offers
significant outperformance over GPT-3 175B on a wide range of popular English
benchmarks while the performance advantage is not observed in OPT-175B and
BLOOM-176B. It also consistently and significantly outperforms ERNIE TITAN 3.0
260B -- the largest Chinese language model -- across related benchmarks.
Finally, we leverage a unique scaling property of GLM-130B to reach INT4
quantization, without quantization aware training and with almost no
performance loss, making it the first among 100B-scale models. More
importantly, the property allows its effective inference on 4$\times$RTX 3090
(24G) or 8$\times$RTX 2080 Ti (11G) GPUs, the most ever affordable GPUs
required for using 100B-scale models. The GLM-130B model weights are publicly
accessible and its code, training logs, related toolkit, and lessons learned
are open-sourced at https://github.com/THUDM/GLM-130B .
","[{'version': 'v1', 'created': 'Wed, 5 Oct 2022 17:34:44 GMT'}]",cs.CL,2022-10-05 17:34:44,"['language model', 'GPT-3']",True,Efficiency & Performance,['tsinghua.edu.cn'],False,True,False,0.2,224.0,0.993943472409152,0.9894259818731118,18,0.9959331224582015
11254,arXiv:2302.13971,"['Hugo Touvron', 'Thibaut Lavril', 'Gautier Izacard', 'Xavier Martinet', 'Marie-Anne Lachaux', 'Timothée Lacroix', 'Baptiste Rozière', 'Naman Goyal', 'Eric Hambro', 'Faisal Azhar', 'Aurelien Rodriguez', 'Armand Joulin', 'Edouard Grave', 'Guillaume Lample']",LLaMA: Open and Efficient Foundation Language Models,['cs.CL'],"  We introduce LLaMA, a collection of foundation language models ranging from
7B to 65B parameters. We train our models on trillions of tokens, and show that
it is possible to train state-of-the-art models using publicly available
datasets exclusively, without resorting to proprietary and inaccessible
datasets. In particular, LLaMA-13B outperforms GPT-3 (175B) on most benchmarks,
and LLaMA-65B is competitive with the best models, Chinchilla-70B and
PaLM-540B. We release all our models to the research community.
","[{'version': 'v1', 'created': 'Mon, 27 Feb 2023 17:11:15 GMT'}]",cs.CL,2023-02-27 17:11:15,"['language model', 'GPT-3', 'PaLM', 'LLaMA']",True,"LLMs, Reasoning, Chain-of-Thought",[],False,False,False,0.0714285714,1378.0,0.9985272459499264,0.9965769410300296,14,0.9978237214363439
